PurchaseOrderID,OrderDate,SupplierID,StoreID,ProductID,OrderedQuantity,ReceivedQuantity,UnitCost,ExpectedDeliveryDate,ActualDeliveryDate,Status
PO2025000250,2025-08-17,SUP039,STR027,PRD00437,173,173,271.12,2025-09-01,2025-08-31,Completed
PO2025000251,2025-09-29,SUP037,STR037,PRD00929,173,173,2036.24,2025-10-09,2025-10-15,Delayed
PO2025000252,2025-04-24,SUP016,STR001,PRD00903,172,172,275.41,2025-05-09,2025-05-10,Completed
PO2025000253,2025-07-30,SUP046,STR008,PRD00433,122,122,861.75,2025-08-14,2025-08-13,Completed
PO2025000254,2025-06-21,SUP016,STR012,PRD01080,160,160,771.73,2025-07-06,2025-07-06,Completed
PO2025000255,2025-06-11,SUP044,STR003,PRD00329,161,161,560.61,2025-06-27,2025-06-27,Completed
PO2025000256,2025-11-04,SUP017,STR027,PRD01095,109,109,2620.97,2025-11-12,2025-11-17,Delayed
PO2025000257,2025-06-28,SUP035,STR002,PRD00699,86,86,1522.28,2025-07-18,2025-07-18,Completed
PO2025000258,2025-05-14,SUP022,STR011,PRD01175,149,149,1572.7,2025-05-26,2025-05-25,Completed
PO2025000259,2025-08-11,SUP054,STR017,PRD00377,180,180,822.72,2025-08-17,2025-08-16,Completed
PO2025000260,2025-12-20,SUP036,STR031,PRD00680,117,0,2805.0,2025-12-31,,In-Transit
PO2025000261,2025-01-07,SUP047,STR005,PRD00081,30,30,13106.38,2025-01-14,2025-01-14,Completed
PO2025000262,2025-09-22,SUP001,STR015,PRD00229,114,114,1348.9,2025-09-28,2025-09-26,Completed
PO2025000263,2025-02-14,SUP049,STR010,PRD00141,168,168,1944.29,2025-03-02,2025-03-01,Completed
PO2025000264,2025-02-06,SUP060,STR022,PRD00122,48,48,16366.57,2025-02-22,2025-02-23,Completed
PO2025000265,2025-04-29,SUP036,STR036,PRD00283,200,200,431.47,2025-05-10,2025-05-10,Completed
PO2025000266,2025-04-06,SUP011,STR029,PRD00641,352,352,333.12,2025-04-22,2025-04-22,Completed
PO2025000267,2025-02-27,SUP037,STR040,PRD01014,89,89,636.08,2025-03-09,2025-03-07,Completed
PO2025000268,2025-04-03,SUP007,STR016,PRD00297,117,117,631.06,2025-04-24,2025-04-22,Completed
PO2025000269,2025-01-03,SUP034,STR036,PRD00402,159,0,818.06,2025-01-16,,Cancelled
PO2025000270,2025-11-05,SUP059,STR027,PRD00675,176,176,758.43,2025-11-11,2025-11-12,Completed
PO2025000271,2025-11-04,SUP015,STR010,PRD00387,392,392,248.3,2025-11-09,2025-11-09,Completed
PO2025000272,2025-04-27,SUP045,STR006,PRD00526,89,89,592.24,2025-05-05,2025-05-06,Completed
PO2025000273,2025-01-12,SUP048,STR026,PRD00231,41,41,6705.09,2025-01-25,2025-01-24,Completed
PO2025000274,2025-03-03,SUP054,STR016,PRD00003,105,105,534.24,2025-03-09,2025-03-08,Completed
PO2025000275,2025-09-18,SUP004,STR038,PRD00034,161,161,520.56,2025-09-29,2025-09-28,Completed
PO2025000276,2025-03-27,SUP042,STR034,PRD00069,64,64,7701.34,2025-04-14,2025-04-15,Completed
PO2025000277,2025-07-18,SUP033,STR015,PRD00305,128,128,615.3,2025-07-24,2025-07-25,Completed
PO2025000278,2025-11-08,SUP054,STR027,PRD01163,43,43,3716.06,2025-11-14,2025-11-15,Completed
PO2025000279,2025-03-11,SUP038,STR003,PRD01198,36,36,4432.23,2025-03-22,2025-03-21,Completed
PO2025000280,2025-10-14,SUP056,STR035,PRD00035,49,49,4889.28,2025-11-04,2025-11-17,Delayed
PO2025000281,2025-01-10,SUP060,STR041,PRD00762,133,133,909.86,2025-01-26,2025-01-25,Completed
PO2025000282,2025-03-25,SUP022,STR016,PRD00266,52,52,8085.89,2025-04-06,2025-04-07,Completed
PO2025000283,2025-01-13,SUP002,STR012,PRD00163,72,72,7712.99,2025-01-22,2025-01-22,Completed
PO2025000284,2025-07-16,SUP007,STR014,PRD01099,155,155,2721.85,2025-08-06,2025-08-05,Completed
PO2025000285,2025-12-08,SUP003,STR037,PRD00269,400,400,99.82,2025-12-27,2025-12-28,Completed
PO2025000286,2025-01-05,SUP028,STR032,PRD01024,279,279,92.1,2025-01-15,2025-01-15,Completed
PO2025000287,2025-04-27,SUP038,STR033,PRD00498,233,233,138.15,2025-05-08,2025-05-17,Delayed
PO2025000288,2025-12-02,SUP037,STR020,PRD00177,75,75,7398.07,2025-12-12,2025-12-11,Completed
PO2025000289,2025-03-08,SUP051,STR012,PRD00647,306,306,189.07,2025-03-12,2025-03-11,Completed
PO2025000290,2025-10-15,SUP017,STR032,PRD00925,177,177,1525.09,2025-10-23,2025-10-21,Completed
PO2025000291,2025-10-05,SUP054,STR002,PRD00603,221,221,130.96,2025-10-11,2025-10-11,Completed
PO2025000292,2025-01-30,SUP007,STR011,PRD00588,245,245,90.39,2025-02-20,2025-02-18,Completed
PO2025000293,2025-05-04,SUP045,STR019,PRD00818,87,0,1669.14,2025-05-12,,Cancelled
PO2025000294,2025-07-09,SUP060,STR006,PRD01019,382,382,489.75,2025-07-25,2025-07-26,Completed
PO2025000295,2025-03-15,SUP046,STR038,PRD00647,306,306,189.07,2025-03-30,2025-03-29,Completed
PO2025000296,2025-11-12,SUP021,STR016,PRD01180,72,65,4243.81,2025-11-25,2025-12-07,Delayed
PO2025000297,2025-03-09,SUP027,STR010,PRD01016,260,260,161.4,2025-03-28,2025-04-07,Delayed
PO2025000298,2025-10-26,SUP004,STR011,PRD00707,77,77,1626.72,2025-11-06,2025-11-05,Completed
PO2025000299,2025-10-21,SUP045,STR040,PRD00519,101,101,642.9,2025-10-29,2025-11-03,Delayed
PO2025000300,2025-01-26,SUP058,STR004,PRD00724,180,180,1594.41,2025-02-09,2025-02-20,Delayed
PO2025000301,2025-12-19,SUP051,STR025,PRD00504,149,0,934.24,2025-12-23,,In-Transit
PO2025000302,2025-02-12,SUP039,STR022,PRD00017,62,62,4504.98,2025-02-27,2025-02-26,Completed
PO2025000303,2025-04-08,SUP008,STR030,PRD00668,339,0,216.54,2025-04-22,,Cancelled
PO2025000304,2025-02-10,SUP008,STR005,PRD00193,32,32,4191.48,2025-02-24,2025-02-23,Completed
PO2025000305,2025-09-10,SUP016,STR010,PRD00523,141,141,656.14,2025-09-25,2025-09-25,Completed
PO2025000306,2025-09-21,SUP031,STR003,PRD00050,75,75,16076.03,2025-09-28,2025-09-26,Completed
PO2025000307,2025-11-14,SUP040,STR019,PRD00344,168,168,433.6,2025-11-27,2025-11-26,Completed
PO2025000308,2025-10-25,SUP027,STR032,PRD00967,235,235,28.54,2025-11-13,2025-11-16,Delayed
PO2025000309,2025-07-19,SUP025,STR031,PRD00671,166,166,208.01,2025-08-04,2025-08-12,Delayed
PO2025000310,2025-04-01,SUP045,STR022,PRD00990,317,317,350.79,2025-04-09,2025-04-08,Completed
PO2025000311,2025-04-21,SUP024,STR032,PRD00288,251,251,439.36,2025-05-12,2025-04-06,Completed
PO2025000312,2025-11-25,SUP010,STR006,PRD00186,45,45,5124.89,2025-12-02,2025-12-02,Completed
PO2025000313,2025-05-24,SUP057,STR039,PRD00626,283,283,75.93,2025-05-30,2025-05-30,Completed
PO2025000314,2025-01-19,SUP018,STR034,PRD00823,175,175,1717.69,2025-02-04,2025-02-02,Completed
PO2025000315,2025-09-30,SUP012,STR019,PRD00992,299,299,224.17,2025-10-11,2025-10-12,Completed
PO2025000316,2025-09-13,SUP041,STR033,PRD01070,88,88,2576.77,2025-09-28,2025-09-28,Completed
PO2025000317,2025-01-04,SUP044,STR004,PRD00354,92,92,649.66,2025-01-20,2025-01-29,Delayed
PO2025000318,2025-05-28,SUP055,STR027,PRD00352,154,154,596.9,2025-05-31,2025-06-07,Delayed
PO2025000319,2025-01-04,SUP050,STR014,PRD00593,270,270,385.84,2025-01-08,2025-01-06,Completed
PO2025000320,2025-12-09,SUP055,STR031,PRD00509,133,133,674.33,2025-12-12,2025-12-15,Delayed
PO2025000321,2025-08-08,SUP045,STR008,PRD00113,65,65,11876.29,2025-08-16,2025-08-14,Completed
PO2025000322,2025-07-28,SUP034,STR031,PRD00044,124,124,2114.03,2025-08-10,2025-08-08,Completed
PO2025000323,2025-03-16,SUP026,STR001,PRD00198,160,160,2976.38,2025-03-25,2025-03-23,Completed
PO2025000324,2025-08-08,SUP029,STR008,PRD00459,152,152,735.01,2025-08-26,2025-08-31,Delayed
PO2025000325,2025-03-04,SUP018,STR013,PRD00583,180,180,437.59,2025-03-20,2025-03-18,Completed
PO2025000326,2025-01-30,SUP045,STR012,PRD00878,93,93,796.56,2025-02-07,2025-02-06,Completed
PO2025000327,2025-04-16,SUP008,STR004,PRD01028,156,156,48.1,2025-04-30,2025-05-03,Delayed
PO2025000328,2025-12-04,SUP006,STR018,PRD01092,86,86,2634.51,2025-12-09,2025-12-10,Completed
PO2025000329,2025-08-26,SUP043,STR025,PRD00758,55,55,3168.27,2025-09-15,2025-09-13,Completed
PO2025000330,2025-12-01,SUP009,STR026,PRD00972,113,113,629.0,2025-12-11,2025-12-09,Completed
PO2025000331,2025-11-23,SUP015,STR022,PRD00071,47,47,9605.63,2025-11-28,2025-11-28,Completed
PO2025000332,2025-09-12,SUP009,STR024,PRD01184,63,63,3182.7,2025-09-22,2025-10-01,Delayed
PO2025000333,2025-03-06,SUP036,STR035,PRD00723,78,78,1097.96,2025-03-17,2025-03-18,Completed
PO2025000334,2025-11-10,SUP053,STR029,PRD00222,30,30,6580.84,2025-11-19,2025-12-02,Delayed
PO2025000335,2025-03-29,SUP060,STR019,PRD01094,72,72,3797.17,2025-04-14,2025-04-17,Delayed
PO2025000336,2025-09-06,SUP046,STR003,PRD00254,73,73,6776.21,2025-09-21,2025-09-20,Completed
PO2025000337,2025-01-21,SUP014,STR029,PRD01046,168,0,526.29,2025-01-31,,Cancelled
PO2025000338,2025-10-25,SUP048,STR027,PRD00118,32,32,10543.97,2025-11-07,2025-11-08,Completed
PO2025000339,2025-12-07,SUP023,STR026,PRD01109,157,157,2768.42,2025-12-14,2025-12-12,Completed
PO2025000340,2025-01-13,SUP056,STR025,PRD00641,352,352,333.12,2025-02-03,2025-02-02,Completed
PO2025000341,2025-11-11,SUP056,STR028,PRD00154,268,268,476.92,2025-12-02,2025-12-01,Completed
PO2025000342,2025-12-13,SUP006,STR008,PRD00786,84,0,1533.49,2025-12-18,,In-Transit
PO2025000343,2025-02-26,SUP022,STR008,PRD00269,400,400,99.82,2025-03-10,2025-03-10,Completed
PO2025000344,2025-12-07,SUP044,STR004,PRD00249,38,38,3416.15,2025-12-23,2025-12-22,Completed
PO2025000345,2025-11-29,SUP013,STR012,PRD00468,171,171,148.32,2025-12-09,2025-12-18,Delayed
PO2025000346,2025-12-12,SUP012,STR038,PRD00760,63,63,3172.81,2025-12-23,2025-12-22,Completed
PO2025000347,2025-05-13,SUP035,STR007,PRD00624,318,318,87.08,2025-06-02,2025-06-03,Completed
PO2025000348,2025-01-24,SUP059,STR021,PRD00921,156,156,1833.94,2025-01-30,2025-01-30,Completed
PO2025000349,2025-01-11,SUP050,STR040,PRD00764,171,171,1836.11,2025-01-15,2025-01-14,Completed
PO2025000350,2025-04-14,SUP018,STR006,PRD00729,156,0,2557.72,2025-04-30,,Cancelled
PO2025000351,2025-01-30,SUP050,STR016,PRD01071,32,32,3412.0,2025-02-03,2025-02-04,Completed
PO2025000352,2025-01-24,SUP020,STR020,PRD00546,242,242,473.9,2025-01-27,2025-01-27,Completed
PO2025000353,2025-11-18,SUP042,STR015,PRD00557,327,321,134.43,2025-12-06,2025-12-19,Delayed
PO2025000354,2025-04-06,SUP051,STR025,PRD00269,400,400,99.82,2025-04-10,2025-04-09,Completed
PO2025000355,2025-04-20,SUP060,STR007,PRD00449,308,0,199.14,2025-05-06,,Cancelled
PO2025000356,2025-09-11,SUP036,STR001,PRD01012,139,139,582.58,2025-09-22,2025-09-22,Completed
PO2025000357,2025-10-27,SUP012,STR033,PRD01048,246,246,415.19,2025-11-07,2025-11-05,Completed
PO2025000358,2025-10-05,SUP040,STR039,PRD00216,66,0,7226.78,2025-10-18,,Cancelled
PO2025000359,2025-03-21,SUP039,STR039,PRD00611,239,239,37.81,2025-04-05,2025-04-03,Completed
PO2025000360,2025-06-01,SUP027,STR003,PRD00268,81,81,520.26,2025-06-20,2025-06-21,Completed
PO2025000361,2025-07-15,SUP047,STR025,PRD00143,25,25,8058.06,2025-07-22,2025-07-23,Completed
PO2025000362,2025-09-13,SUP059,STR039,PRD00958,247,247,191.73,2025-09-19,2025-09-20,Completed
PO2025000363,2025-02-25,SUP021,STR013,PRD00050,75,75,16076.03,2025-03-10,2025-03-11,Completed
PO2025000364,2025-04-22,SUP016,STR039,PRD01086,61,61,3222.42,2025-05-07,2025-05-05,Completed
PO2025000365,2025-01-23,SUP039,STR030,PRD00878,93,93,796.56,2025-02-07,2025-02-06,Completed
PO2025000366,2025-12-21,SUP004,STR005,PRD00117,70,0,4053.02,2026-01-01,,In-Transit
PO2025000367,2025-10-08,SUP035,STR033,PRD00403,290,290,138.22,2025-10-28,2025-10-29,Completed
PO2025000368,2025-03-29,SUP018,STR003,PRD00713,152,152,2937.76,2025-04-14,2025-04-12,Completed
PO2025000369,2025-09-04,SUP051,STR038,PRD01023,216,216,133.28,2025-09-08,2025-09-07,Completed
PO2025000370,2025-11-21,SUP035,STR026,PRD00054,49,49,11840.34,2025-12-11,2025-12-17,Delayed
PO2025000371,2025-06-28,SUP049,STR009,PRD01187,27,27,3354.99,2025-07-14,2025-07-13,Completed
PO2025000372,2025-02-17,SUP055,STR033,PRD00448,154,154,518.56,2025-02-20,2025-02-19,Completed
PO2025000373,2025-05-11,SUP043,STR014,PRD00469,294,294,389.45,2025-05-31,2025-05-31,Completed
PO2025000374,2025-08-12,SUP059,STR006,PRD00651,299,299,256.48,2025-08-18,2025-08-16,Completed
PO2025000375,2025-09-03,SUP004,STR004,PRD00446,94,0,881.41,2025-09-14,,Cancelled
PO2025000376,2025-09-23,SUP059,STR038,PRD00926,355,355,481.25,2025-09-29,2025-09-29,Completed
PO2025000377,2025-12-12,SUP035,STR040,PRD01156,108,108,2267.77,2026-01-01,2026-01-01,Completed
PO2025000378,2025-04-01,SUP030,STR011,PRD00194,45,45,4140.26,2025-04-10,2025-04-10,Completed
PO2025000379,2025-10-31,SUP035,STR006,PRD00918,158,0,1987.44,2025-11-20,,Cancelled
PO2025000380,2025-01-04,SUP046,STR028,PRD00680,117,117,2805.0,2025-01-19,2025-01-19,Completed
PO2025000381,2025-03-13,SUP009,STR038,PRD01114,73,73,3573.34,2025-03-23,2025-03-22,Completed
PO2025000382,2025-03-23,SUP040,STR015,PRD00275,115,115,847.9,2025-04-05,2025-04-04,Completed
PO2025000383,2025-08-15,SUP027,STR018,PRD00854,90,0,1467.93,2025-09-03,,Cancelled
PO2025000384,2025-01-25,SUP026,STR002,PRD00282,375,375,470.23,2025-02-03,2025-02-12,Delayed
PO2025000385,2025-09-25,SUP015,STR020,PRD01120,49,49,4399.96,2025-09-30,2025-10-01,Completed
PO2025000386,2025-08-10,SUP054,STR003,PRD00839,178,178,1814.97,2025-08-16,2025-08-20,Delayed
PO2025000387,2025-01-01,SUP040,STR015,PRD00972,113,113,629.0,2025-01-14,2025-01-14,Completed
PO2025000388,2025-11-16,SUP014,STR028,PRD00838,156,156,1046.85,2025-11-26,2025-12-02,Delayed
PO2025000389,2025-06-11,SUP004,STR006,PRD00006,99,99,2519.92,2025-06-22,2025-06-23,Completed
PO2025000390,2025-02-11,SUP032,STR004,PRD00973,163,163,156.91,2025-02-21,2025-02-20,Completed
PO2025000391,2025-02-23,SUP028,STR011,PRD01160,64,64,3490.84,2025-03-05,2025-03-06,Completed
PO2025000392,2025-01-01,SUP042,STR003,PRD00564,380,380,347.97,2025-01-19,2025-01-30,Delayed
PO2025000393,2025-02-02,SUP034,STR012,PRD00410,362,362,192.76,2025-02-15,2025-02-13,Completed
PO2025000394,2025-08-23,SUP033,STR001,PRD00016,63,63,9433.57,2025-08-29,2025-09-06,Delayed
PO2025000395,2025-12-18,SUP023,STR011,PRD00443,251,0,167.06,2025-12-25,,In-Transit
PO2025000396,2025-04-02,SUP039,STR008,PRD00267,71,71,8001.59,2025-04-17,2025-04-18,Completed
PO2025000397,2025-04-09,SUP053,STR012,PRD00996,201,201,329.39,2025-04-18,2025-04-18,Completed
PO2025000398,2025-02-06,SUP025,STR040,PRD00662,154,154,140.96,2025-02-22,2025-02-21,Completed
PO2025000399,2025-10-27,SUP026,STR040,PRD00682,92,92,2447.28,2025-11-05,2025-11-13,Delayed
PO2025000400,2025-06-19,SUP025,STR039,PRD00309,133,133,637.15,2025-07-05,2025-07-18,Delayed
PO2025000401,2025-06-16,SUP008,STR010,PRD00490,155,155,138.31,2025-06-30,2025-07-01,Completed
PO2025000402,2025-12-07,SUP036,STR014,PRD00786,84,84,1533.49,2025-12-18,2025-12-17,Completed
PO2025000403,2025-08-18,SUP036,STR035,PRD00297,117,117,631.06,2025-08-29,2025-08-27,Completed
PO2025000404,2025-02-07,SUP038,STR011,PRD00997,178,178,624.69,2025-02-18,2025-02-19,Completed
PO2025000405,2025-09-16,SUP050,STR028,PRD00814,113,113,1889.37,2025-09-20,2025-09-18,Completed
PO2025000406,2025-08-25,SUP045,STR023,PRD00666,198,198,162.71,2025-09-02,2025-08-31,Completed
PO2025000407,2025-01-24,SUP031,STR019,PRD01045,263,263,471.24,2025-01-31,2025-02-09,Delayed
PO2025000408,2025-02-28,SUP021,STR003,PRD01017,171,171,591.69,2025-03-13,2025-03-12,Completed
PO2025000409,2025-07-19,SUP039,STR038,PRD01131,42,210,3425.53,2025-08-03,2025-08-01,Completed
PO2025000410,2025-03-03,SUP045,STR040,PRD01041,130,130,532.81,2025-03-11,2025-03-11,Completed
PO2025000411,2025-07-03,SUP011,STR003,PRD00645,160,160,330.42,2025-07-19,2025-07-19,Completed
PO2025000412,2025-01-16,SUP023,STR011,PRD00196,98,98,2246.88,2025-01-23,2025-02-01,Delayed
PO2025000413,2025-03-29,SUP002,STR014,PRD01009,169,169,29.39,2025-04-07,2025-04-07,Completed
PO2025000414,2025-11-10,SUP020,STR034,PRD00996,201,201,329.39,2025-11-13,2025-11-12,Completed
PO2025000415,2025-03-12,SUP056,STR039,PRD00279,155,155,445.92,2025-04-02,2025-03-31,Completed
PO2025000416,2025-10-04,SUP041,STR040,PRD01027,399,399,225.72,2025-10-19,2025-10-19,Completed
PO2025000417,2025-03-31,SUP033,STR019,PRD01132,43,43,3891.12,2025-04-06,2025-04-09,Delayed
PO2025000418,2025-12-02,SUP056,STR037,PRD01018,223,223,88.8,2025-12-23,2025-12-22,Completed
PO2025000419,2025-11-06,SUP059,STR034,PRD00181,30,30,3239.36,2025-11-12,2025-11-13,Completed
PO2025000420,2025-04-16,SUP029,STR034,PRD01158,68,68,4177.28,2025-05-04,2025-05-05,Completed
PO2025000421,2025-10-28,SUP004,STR028,PRD00900,139,139,1961.05,2025-11-08,2025-11-08,Completed
PO2025000422,2025-11-17,SUP028,STR025,PRD00393,203,203,344.18,2025-11-27,2025-11-27,Completed
PO2025000423,2025-04-03,SUP051,STR013,PRD00198,160,160,2976.38,2025-04-07,2025-04-06,Completed
PO2025000424,2025-10-18,SUP040,STR012,PRD01048,246,246,415.19,2025-10-31,2025-10-30,Completed
PO2025000425,2025-09-30,SUP053,STR041,PRD00952,146,146,502.71,2025-10-09,2025-10-09,Completed
PO2025000426,2025-12-05,SUP004,STR031,PRD00871,94,94,859.32,2025-12-16,2025-12-29,Delayed
PO2025000427,2025-01-18,SUP054,STR037,PRD00359,103,103,643.64,2025-01-24,2025-01-22,Completed
PO2025000428,2025-05-25,SUP051,STR013,PRD00735,178,178,1616.28,2025-05-29,2025-06-04,Delayed
PO2025000429,2025-03-27,SUP018,STR035,PRD00964,151,0,575.19,2025-04-12,,Cancelled
PO2025000430,2025-05-03,SUP015,STR003,PRD01078,150,150,1315.89,2025-05-08,2025-05-08,Completed
PO2025000431,2025-08-19,SUP056,STR024,PRD00080,70,70,13027.41,2025-09-09,2025-09-07,Completed
PO2025000432,2025-07-03,SUP054,STR009,PRD00038,114,114,2113.53,2025-07-09,2025-07-22,Delayed
PO2025000433,2025-04-27,SUP035,STR038,PRD00794,31,31,3160.43,2025-05-17,2025-05-23,Delayed
PO2025000434,2025-06-18,SUP040,STR015,PRD00711,167,167,1355.68,2025-07-01,2025-06-30,Completed
PO2025000435,2025-09-11,SUP026,STR011,PRD01056,287,287,302.01,2025-09-20,2025-09-19,Completed
PO2025000436,2025-11-05,SUP039,STR016,PRD00310,259,259,303.74,2025-11-20,2025-11-29,Delayed
PO2025000437,2025-12-26,SUP025,STR030,PRD00600,254,0,469.16,2026-01-11,,In-Transit
PO2025000438,2025-08-03,SUP044,STR025,PRD00593,270,270,385.84,2025-08-19,2025-08-18,Completed
PO2025000439,2025-01-22,SUP058,STR029,PRD00929,173,173,2036.24,2025-02-05,2025-02-11,Delayed
PO2025000440,2025-01-30,SUP031,STR001,PRD00540,259,259,388.62,2025-02-06,2025-02-04,Completed
PO2025000441,2025-10-22,SUP059,STR027,PRD00934,152,152,1811.07,2025-10-28,2025-11-10,Delayed
PO2025000442,2025-08-20,SUP029,STR012,PRD00719,99,99,2759.21,2025-09-07,2025-09-06,Completed
PO2025000443,2025-11-14,SUP022,STR032,PRD00620,218,218,325.67,2025-11-26,2025-11-27,Completed
PO2025000444,2025-12-18,SUP033,STR036,PRD00255,150,0,2283.27,2025-12-24,,In-Transit
PO2025000445,2025-11-09,SUP043,STR020,PRD01144,147,147,1426.02,2025-11-29,2025-11-28,Completed
PO2025000446,2025-12-22,SUP015,STR022,PRD00365,315,0,448.69,2025-12-27,,In-Transit
PO2025000447,2025-12-12,SUP002,STR012,PRD00448,154,154,518.56,2025-12-21,2025-12-21,Completed
PO2025000448,2025-04-03,SUP057,STR011,PRD00723,78,78,1097.96,2025-04-09,2025-04-12,Delayed
PO2025000449,2025-08-13,SUP018,STR016,PRD01026,296,296,341.95,2025-08-29,2025-08-30,Completed
PO2025000450,2025-02-01,SUP036,STR009,PRD00402,159,159,818.06,2025-02-12,2025-02-10,Completed
PO2025000451,2025-11-06,SUP019,STR002,PRD00625,371,371,432.91,2025-11-12,2025-11-18,Delayed
PO2025000452,2025-01-14,SUP036,STR018,PRD00772,179,179,659.49,2025-01-25,2025-01-25,Completed
PO2025000453,2025-03-17,SUP054,STR041,PRD00784,139,139,1302.04,2025-03-23,2025-03-23,Completed
PO2025000454,2025-04-20,SUP034,STR023,PRD00559,312,312,421.56,2025-05-03,2025-05-03,Completed
PO2025000455,2025-04-30,SUP021,STR024,PRD00596,205,205,397.91,2025-05-13,2025-05-13,Completed
PO2025000456,2025-12-20,SUP017,STR017,PRD01190,39,0,3770.31,2025-12-28,,In-Transit
PO2025000457,2025-11-18,SUP012,STR037,PRD00578,339,339,422.81,2025-11-29,2025-11-29,Completed
PO2025000458,2025-03-11,SUP057,STR033,PRD01076,99,99,2595.55,2025-03-17,2025-03-15,Completed
PO2025000459,2025-09-28,SUP045,STR019,PRD00915,277,277,463.15,2025-10-06,2025-10-04,Completed
PO2025000460,2025-04-05,SUP020,STR030,PRD00455,152,152,563.47,2025-04-08,2025-04-08,Completed
PO2025000461,2025-09-18,SUP043,STR036,PRD00793,88,88,1405.41,2025-10-08,2025-10-09,Completed
PO2025000462,2025-04-20,SUP036,STR022,PRD00593,270,270,385.84,2025-05-01,2025-04-30,Completed
PO2025000463,2025-11-18,SUP001,STR015,PRD00765,78,78,920.94,2025-11-24,2025-11-25,Completed
PO2025000464,2025-04-25,SUP015,STR027,PRD00574,185,185,338.56,2025-04-30,2025-05-01,Completed
PO2025000465,2025-09-02,SUP012,STR026,PRD00917,161,161,980.83,2025-09-13,2025-09-13,Completed
PO2025000466,2025-11-09,SUP035,STR002,PRD00405,116,116,803.86,2025-11-29,2025-12-02,Delayed
PO2025000467,2025-04-01,SUP041,STR008,PRD00196,98,98,2246.88,2025-04-16,2025-04-17,Completed
PO2025000468,2025-05-22,SUP013,STR006,PRD00402,159,159,818.06,2025-06-01,2025-05-31,Completed
PO2025000469,2025-10-09,SUP055,STR016,PRD00003,105,105,534.24,2025-10-12,2025-10-11,Completed
PO2025000470,2025-05-09,SUP040,STR035,PRD00515,318,318,473.21,2025-05-22,2025-05-21,Completed
PO2025000471,2025-07-04,SUP001,STR039,PRD00022,65,65,16337.37,2025-07-10,2025-07-11,Completed
PO2025000472,2025-12-17,SUP056,STR009,PRD00230,35,0,7835.88,2026-01-07,,In-Transit
PO2025000473,2025-10-25,SUP036,STR001,PRD00858,113,113,695.16,2025-11-05,2025-11-06,Completed
PO2025000474,2025-01-12,SUP016,STR016,PRD00607,154,154,181.35,2025-01-27,2025-01-25,Completed
PO2025000475,2025-05-19,SUP013,STR007,PRD00993,232,232,86.92,2025-05-29,2025-05-30,Completed
PO2025000476,2025-11-04,SUP008,STR002,PRD00321,117,117,715.49,2025-11-18,2025-11-19,Completed
PO2025000477,2025-04-13,SUP010,STR014,PRD00480,204,204,86.17,2025-04-20,2025-04-21,Completed
PO2025000478,2025-04-17,SUP022,STR012,PRD00436,87,87,507.7,2025-04-29,2025-04-29,Completed
PO2025000479,2025-04-26,SUP003,STR038,PRD00561,160,160,75.49,2025-05-15,2025-05-19,Delayed
PO2025000480,2025-12-15,SUP042,STR007,PRD00459,152,0,735.01,2026-01-02,,In-Transit
PO2025000481,2025-08-09,SUP021,STR016,PRD01152,91,91,1378.7,2025-08-22,2025-08-29,Delayed
PO2025000482,2025-12-27,SUP059,STR001,PRD01046,168,0,526.29,2026-01-02,,In-Transit
PO2025000483,2025-06-24,SUP058,STR006,PRD00736,112,112,1241.55,2025-07-08,2025-07-08,Completed
PO2025000484,2025-09-04,SUP038,STR012,PRD00907,103,103,976.87,2025-09-15,2025-09-15,Completed
PO2025000485,2025-10-06,SUP051,STR024,PRD00141,168,168,1944.29,2025-10-10,2025-10-08,Completed
PO2025000486,2025-11-15,SUP052,STR004,PRD01090,73,73,3064.56,2025-11-22,2025-11-30,Delayed
